product_id,quantity,year,transaction
235169,8,2019,sale
170549,30,2019,sale
625117,28,2019,purchase
505155,4,2019,purchase
814347,12,2020,purchase
109287,12,2020,sale
131722,12,2020,sale
959290,27,2019,purchase
982709,18,2020,purchase
225432,7,2020,sale
585433,22,2020,purchase
590723,11,2020,purchase
741323,30,2020,purchase
689201,30,2020,purchase
380027,13,2020,sale
444263,6,2019,sale
453137,16,2019,sale
892477,1,2019,purchase
196439,17,2019,sale
374326,1,2019,sale
948143,27,2020,purchase
418254,6,2019,sale
654460,20,2020,purchase
183196,9,2019,sale
878601,13,2019,purchase
380637,30,2020,sale
589520,5,2020,purchase
272952,17,2019,sale
103212,25,2020,sale
106578,11,2019,sale
628614,8,2020,purchase
485908,7,2020,sale
704352,7,2019,purchase
102093,3,2019,sale
197596,4,2019,sale
245147,30,2020,sale
272185,10,2019,sale
670056,1,2019,purchase
342340,6,2019,sale
632920,19,2019,purchase
245565,28,2020,sale
505649,25,2020,purchase
764663,19,2020,purchase
124513,21,2020,sale
164058,24,2019,sale
301383,12,2020,sale
770118,18,2019,purchase
283017,30,2019,sale
105349,26,2019,sale
300927,5,2019,sale
144559,12,2020,sale
388236,9,2019,sale
500015,21,2020,purchase
105956,8,2020,sale
198252,27,2019,sale
730704,11,2020,purchase
343997,25,2019,sale
717352,10,2019,purchase
283467,18,2020,sale
168183,28,2019,sale
898000,10,2019,purchase
902804,2,2019,purchase
582701,30,2020,purchase
348927,22,2019,sale
679079,7,2019,purchase
623136,16,2019,purchase
832478,3,2020,purchase
230851,29,2020,sale
128022,26,2019,sale
112874,21,2019,sale
280194,5,2020,sale
203327,30,2020,sale
245763,4,2020,sale
487879,8,2019,sale
406952,19,2019,sale
372042,26,2020,sale
424557,17,2019,sale
988547,27,2020,purchase
447499,10,2019,sale
230366,26,2019,sale
186224,6,2020,sale
823309,6,2020,purchase
618009,11,2019,purchase
467497,14,2020,sale
214526,18,2020,sale
454886,12,2019,sale
480139,17,2019,sale
788248,17,2020,purchase
392735,5,2020,sale
642521,1,2019,purchase
281052,14,2020,sale
144922,6,2020,sale
268762,6,2020,sale
624388,7,2020,purchase
544129,16,2020,purchase
472375,3,2019,sale
197202,2,2019,sale
887261,11,2020,purchase
951989,20,2019,purchase
788688,15,2019,purchase
525571,1,2019,purchase
892849,30,2019,purchase
363435,9,2019,sale
301559,1,2019,sale
965531,14,2020,purchase
970586,13,2020,purchase
581380,29,2019,purchase
229163,26,2019,sale
196567,6,2020,sale
376037,26,2019,sale
487879,15,2020,sale
110445,17,2019,sale
838784,3,2019,purchase
995191,11,2020,purchase
204775,7,2020,sale
488442,2,2020,sale
171034,16,2019,sale
240849,4,2019,sale
561136,28,2019,purchase
283222,30,2019,sale
807080,24,2019,purchase
450101,2,2020,sale
546529,2,2019,purchase
709552,17,2019,purchase
579788,11,2019,purchase
132791,14,2020,sale
257649,3,2019,sale
185844,5,2020,sale
382578,16,2019,sale
202215,1,2019,sale
397839,22,2019,sale
319067,18,2019,sale
162651,5,2020,sale
260547,2,2020,sale
283467,26,2019,sale
269122,23,2019,sale
193506,26,2020,sale
478978,20,2020,sale
749198,23,2019,purchase
206181,30,2019,sale
673451,25,2020,purchase
821577,4,2020,purchase
872209,3,2020,purchase
813091,25,2020,purchase
394936,12,2020,sale
898586,12,2020,purchase
568734,28,2019,purchase
786190,27,2019,purchase
305650,30,2020,sale
177258,11,2020,sale
112517,11,2020,sale
469710,11,2019,sale
143876,27,2020,sale
299045,28,2020,sale
449130,15,2020,sale
697343,26,2020,purchase
864247,21,2020,purchase
176908,23,2019,sale
541989,18,2019,purchase
498753,1,2020,sale
216240,25,2019,sale
161629,24,2020,sale
108107,3,2020,sale
279791,23,2020,sale
863092,26,2020,purchase
153492,6,2019,sale
476315,6,2020,sale
312063,15,2019,sale
231560,3,2019,sale
634866,10,2019,purchase
399069,20,2019,sale
440300,30,2019,sale
253102,15,2020,sale
759110,21,2020,purchase
102118,21,2019,sale
408581,1,2020,sale
430105,29,2020,sale
630832,16,2019,purchase
835205,7,2020,purchase
220005,23,2019,sale
637746,6,2019,purchase
904640,6,2019,purchase
379112,23,2019,sale
557392,6,2019,purchase
870136,26,2020,purchase
345387,17,2019,sale
285181,17,2019,sale
334963,28,2019,sale
870144,22,2019,purchase
921739,11,2020,purchase
103643,30,2020,sale
282745,15,2020,sale
977084,2,2020,purchase
259739,18,2019,sale
976453,29,2020,purchase
919845,30,2020,purchase
336894,19,2020,sale
652490,13,2019,purchase
475620,1,2019,sale
373099,24,2020,sale
828751,25,2020,purchase
476658,29,2019,sale
412271,26,2020,sale
467907,5,2020,sale
125466,14,2020,sale
317877,8,2019,sale
577010,30,2020,purchase
654410,10,2019,purchase
159834,24,2019,sale
736481,16,2020,purchase
505279,7,2020,purchase
522403,6,2020,purchase
981063,1,2020,purchase
267777,18,2020,sale
318185,18,2019,sale
219819,13,2020,sale
363505,13,2020,sale
454468,1,2020,sale
722381,20,2019,purchase
630087,30,2020,purchase
994135,10,2019,purchase
948868,10,2019,purchase
148005,18,2020,sale
292982,5,2020,sale
495203,1,2019,sale
562010,1,2020,purchase
312063,23,2020,sale
771856,27,2020,purchase
857634,29,2020,purchase
188202,29,2020,sale
757907,11,2019,purchase
245147,23,2019,sale
123680,28,2020,sale
332778,9,2019,sale
119164,18,2020,sale
211402,19,2020,sale
234940,19,2019,sale
248776,5,2020,sale
951372,25,2019,purchase
700293,7,2019,purchase
222278,20,2020,sale
871763,28,2019,purchase
875378,16,2020,purchase
257478,21,2020,sale
186423,21,2020,sale
332853,19,2020,sale
572934,18,2020,purchase
425221,8,2019,sale
783071,6,2020,purchase
257077,6,2019,sale
214526,14,2019,sale
832866,6,2020,purchase
628077,13,2019,purchase
182402,3,2020,sale
280637,10,2019,sale
140583,22,2019,sale
476493,17,2020,sale
351240,6,2019,sale
253623,25,2020,sale
192938,15,2019,sale
999661,25,2020,purchase
776717,14,2020,purchase
205910,24,2019,sale
460673,25,2019,sale
665666,7,2019,purchase
544247,25,2019,purchase
348986,16,2020,sale
458240,4,2020,sale
154393,23,2020,sale
790870,22,2019,purchase
651621,20,2020,purchase
707001,1,2019,purchase
983106,15,2020,purchase
421887,30,2019,sale
790212,21,2020,purchase
245124,4,2020,sale
437407,27,2019,sale
464910,12,2019,sale
754032,2,2019,purchase
338058,28,2019,sale
389699,27,2019,sale
658626,12,2019,purchase
684340,23,2019,purchase
471524,18,2020,sale
166021,5,2019,sale
128247,4,2020,sale
630832,14,2020,purchase
379754,16,2020,sale
753203,2,2020,purchase
616634,29,2019,purchase
987323,23,2020,purchase
160409,13,2019,sale
455567,24,2019,sale
521821,29,2019,purchase
533011,14,2020,purchase
167436,9,2020,sale
287818,26,2020,sale
206316,17,2019,sale
378134,19,2020,sale
502668,13,2020,purchase
131771,13,2020,sale
157354,6,2020,sale
876781,12,2020,purchase
942982,20,2020,purchase
157354,16,2019,sale
453944,24,2020,sale
367152,7,2020,sale
937814,7,2019,purchase
192605,7,2019,sale
659896,10,2019,purchase
268409,18,2019,sale
579788,9,2020,purchase
330959,22,2020,sale
441776,5,2019,sale
410231,26,2019,sale
442777,24,2019,sale
148507,9,2019,sale
265004,21,2019,sale
716096,11,2019,purchase
292473,21,2019,sale
814194,24,2019,purchase
384872,8,2020,sale
598900,16,2020,purchase
979926,12,2019,purchase
763088,15,2019,purchase
118121,14,2019,sale
535504,23,2020,purchase
214869,30,2020,sale
443499,29,2020,sale
371141,29,2020,sale
398480,28,2019,sale
124036,13,2019,sale
319054,27,2019,sale
619294,11,2019,purchase
450606,1,2019,sale
115719,25,2020,sale
568211,27,2019,purchase
400141,15,2020,sale
489511,9,2019,sale
934686,24,2020,purchase
580351,2,2020,purchase
220859,9,2019,sale
702787,29,2019,purchase
446450,23,2020,sale
301559,12,2020,sale
287804,19,2020,sale
345387,26,2020,sale
325098,8,2020,sale
913113,18,2020,purchase
230121,25,2019,sale
481365,18,2019,sale
465786,13,2019,sale
292615,5,2019,sale
767757,14,2019,purchase
115877,1,2019,sale
120441,20,2019,sale
429650,2,2020,sale
731706,8,2019,purchase
778382,5,2020,purchase
452988,10,2019,sale
335631,14,2019,sale
357512,21,2019,sale
496506,28,2020,sale
252916,20,2019,sale
307162,22,2019,sale
970974,24,2020,purchase
739061,5,2019,purchase
268863,24,2020,sale
207774,26,2020,sale
870794,22,2019,purchase
622982,28,2020,purchase
354054,23,2020,sale
690682,5,2020,purchase
451253,14,2019,sale
897355,23,2020,purchase
719653,26,2019,purchase
869015,13,2019,purchase
825732,3,2019,purchase
199823,27,2019,sale
205054,29,2019,sale
406752,24,2019,sale
571594,22,2019,purchase
455977,6,2019,sale
192938,21,2020,sale
183508,13,2019,sale
457924,28,2019,sale
333586,16,2020,sale
697888,4,2020,purchase
662434,30,2020,purchase
482333,24,2019,sale
649399,26,2020,purchase
454501,12,2020,sale
551301,8,2020,purchase
408581,13,2019,sale
396894,26,2019,sale
154393,13,2019,sale
712288,26,2020,purchase
245231,6,2020,sale
442241,3,2020,sale
934294,21,2020,purchase
941175,6,2020,purchase
388049,23,2019,sale
131983,7,2019,sale
677216,3,2019,purchase
883870,20,2020,purchase
528068,13,2020,purchase
125509,18,2020,sale
896069,3,2019,purchase
969175,24,2019,purchase
283713,2,2019,sale
203731,10,2019,sale
965313,30,2020,purchase
894852,27,2020,purchase
304294,24,2019,sale
342362,7,2019,sale
576931,14,2020,purchase
108363,13,2019,sale
337719,20,2019,sale
446101,16,2019,sale
321803,3,2020,sale
207707,16,2020,sale
173578,28,2020,sale
710563,15,2019,purchase
450491,3,2020,sale
318224,20,2020,sale
130111,24,2019,sale
277593,7,2020,sale
539011,8,2020,purchase
253836,11,2020,sale
497472,5,2020,sale
605475,18,2020,purchase
432973,9,2020,sale
751223,6,2019,purchase
226982,17,2019,sale
182293,15,2020,sale
244420,4,2019,sale
669056,18,2020,purchase
135677,8,2019,sale
381494,25,2019,sale
718267,10,2020,purchase
827817,18,2019,purchase
247376,6,2020,sale
526892,24,2020,purchase
178500,1,2019,sale
731749,5,2019,purchase
932740,7,2019,purchase
637436,9,2019,purchase
972679,15,2020,purchase
332448,20,2019,sale
240058,23,2019,sale
380835,24,2020,sale
636121,7,2019,purchase
616634,17,2020,purchase
148507,5,2020,sale
120305,28,2020,sale
768304,23,2020,purchase
463931,7,2019,sale
631124,1,2020,purchase
659416,20,2019,purchase
328718,8,2020,sale
269645,15,2019,sale
752029,3,2020,purchase
954567,19,2019,purchase
589599,17,2020,purchase
624266,14,2019,purchase
529667,11,2020,purchase
430087,28,2019,sale
270003,19,2019,sale
551000,5,2019,purchase
365438,15,2019,sale
589599,12,2019,purchase
925896,18,2019,purchase
204450,6,2019,sale
866332,18,2020,purchase
462505,5,2019,sale
422649,2,2019,sale
696899,3,2019,purchase
190219,11,2020,sale
111034,28,2020,sale
165993,2,2020,sale
944796,29,2020,purchase
473298,4,2019,sale
487250,11,2020,sale
895429,13,2019,purchase
655662,12,2019,purchase
995221,4,2019,purchase
365008,13,2019,sale
277461,5,2019,sale
347663,6,2020,sale
694488,30,2020,purchase
827043,4,2020,purchase
483763,17,2020,sale
369066,16,2020,sale
599391,13,2020,purchase
228055,29,2019,sale
959258,25,2019,purchase
485407,10,2019,sale
488442,12,2019,sale
244014,9,2019,sale
977216,3,2019,purchase
635764,25,2019,purchase
634314,27,2019,purchase
369136,3,2019,sale
421584,27,2019,sale
383648,23,2019,sale
493817,17,2019,sale
318556,11,2020,sale
680637,22,2020,purchase
623357,4,2019,purchase
801933,15,2020,purchase
324217,27,2020,sale
975594,2,2019,purchase
195724,10,2019,sale
993600,19,2020,purchase
355644,26,2020,sale
682639,24,2020,purchase
602766,17,2019,purchase
285425,6,2019,sale
463367,7,2020,sale
141305,21,2020,sale
892477,1,2020,purchase
300006,19,2020,sale
346503,19,2020,sale
546140,29,2019,purchase
400897,17,2019,sale
135677,7,2020,sale
342497,12,2019,sale
329733,30,2020,sale
867330,9,2020,purchase
646832,1,2019,purchase
341650,20,2020,sale
792198,7,2019,purchase
380637,27,2019,sale
963241,4,2020,purchase
992765,11,2020,purchase
184711,13,2019,sale
577034,20,2020,purchase
395502,28,2019,sale
438251,11,2019,sale
333213,21,2019,sale
661995,21,2020,purchase
181608,30,2020,sale
931980,1,2020,purchase
308643,14,2019,sale
193511,8,2019,sale
165786,1,2020,sale
491414,29,2019,sale
372946,21,2019,sale
279421,11,2020,sale
475620,11,2020,sale
579646,15,2019,purchase
240058,6,2020,sale
473624,22,2020,sale
964909,29,2020,purchase
988340,22,2019,purchase
704081,10,2019,purchase
813079,2,2020,purchase
760982,2,2019,purchase
489104,1,2019,sale
416590,9,2020,sale
181519,22,2020,sale
930346,28,2020,purchase
660902,22,2020,purchase
898608,26,2019,purchase
229163,8,2020,sale
450135,15,2019,sale
679135,16,2019,purchase
483022,6,2019,sale
547199,17,2019,purchase
621834,5,2020,purchase
589167,15,2020,purchase
846840,3,2019,purchase
272702,18,2020,sale
951040,11,2020,purchase
185625,30,2020,sale
279527,8,2020,sale
120432,4,2019,sale
150707,3,2020,sale
466794,19,2020,sale
898000,21,2020,purchase
246378,23,2020,sale
864045,2,2020,purchase
470680,1,2020,sale
148710,23,2020,sale
317850,24,2020,sale
332046,28,2020,sale
358230,13,2020,sale
299946,26,2020,sale
229270,20,2019,sale
888645,5,2020,purchase
395130,4,2019,sale
853991,15,2019,purchase
943947,1,2020,purchase
440191,15,2020,sale
437846,20,2019,sale
364321,23,2019,sale
918163,1,2020,purchase
454732,6,2020,sale
800221,5,2020,purchase
341012,11,2019,sale
840587,29,2020,purchase
495589,22,2020,sale
164364,13,2019,sale
108363,11,2020,sale
429298,22,2019,sale
712399,29,2020,purchase
245231,20,2019,sale
734584,17,2020,purchase
249286,10,2019,sale
360787,24,2020,sale
580324,16,2020,purchase
284140,1,2020,sale
364447,17,2020,sale
623740,3,2019,purchase
376971,5,2019,sale
546529,16,2020,purchase
948328,26,2020,purchase
980542,16,2019,purchase
318773,12,2019,sale
372198,9,2019,sale
620520,12,2019,purchase
891861,29,2019,purchase
265418,15,2019,sale
978439,4,2020,purchase
241531,30,2020,sale
225360,23,2020,sale
945487,6,2019,purchase
887131,5,2019,purchase
202215,14,2020,sale
862186,14,2020,purchase
885705,26,2019,purchase
364473,9,2020,sale
503817,28,2019,purchase
663677,8,2019,purchase
227423,12,2020,sale
138329,13,2020,sale
257924,19,2020,sale
407641,22,2020,sale
226982,10,2020,sale
418937,22,2020,sale
352902,29,2020,sale
444181,12,2020,sale
116650,29,2020,sale
505649,28,2019,purchase
975846,7,2019,purchase
666917,14,2019,purchase
810472,21,2019,purchase
312017,10,2020,sale
485125,6,2019,sale
467327,17,2020,sale
319067,3,2020,sale
182971,19,2020,sale
981943,25,2020,purchase
350184,26,2020,sale
364008,16,2019,sale
229298,10,2020,sale
336298,5,2020,sale
532283,20,2020,purchase
382516,29,2020,sale
549385,9,2020,purchase
429650,6,2019,sale
485485,1,2019,sale
131332,20,2020,sale
659896,24,2020,purchase
265418,29,2020,sale
869344,13,2020,purchase
507572,2,2020,purchase
803777,13,2019,purchase
810584,19,2019,purchase
989603,27,2019,purchase
717352,21,2020,purchase
815067,19,2019,purchase
142952,25,2019,sale
910211,24,2020,purchase
399799,20,2020,sale
339868,9,2020,sale
426654,16,2020,sale
482739,6,2019,sale
390089,1,2020,sale
347663,10,2019,sale
285755,28,2020,sale
181093,1,2020,sale
372034,16,2020,sale
852055,3,2020,purchase
527160,16,2019,purchase
744981,1,2020,purchase
931471,15,2019,purchase
704352,25,2020,purchase
451954,6,2019,sale
706557,13,2019,purchase
883079,16,2019,purchase
386705,14,2020,sale
396103,30,2020,sale
956755,24,2019,purchase
250954,24,2019,sale
379182,18,2020,sale
265165,12,2019,sale
254270,6,2019,sale
396894,18,2020,sale
605628,18,2020,purchase
683418,1,2019,purchase
241677,29,2019,sale
606008,3,2020,purchase
482520,7,2019,sale
279159,27,2019,sale
774380,4,2019,purchase
529439,11,2019,purchase
343858,6,2020,sale
998976,27,2019,purchase
248717,1,2020,sale
293806,28,2020,sale
261358,21,2019,sale
424922,10,2019,sale
882691,15,2020,purchase
256840,7,2019,sale
936903,24,2020,purchase
293885,1,2019,sale
116163,8,2019,sale
306537,18,2020,sale
748463,25,2019,purchase
793260,30,2020,purchase
317493,9,2019,sale
568909,23,2019,purchase
475791,2,2019,sale
532145,24,2020,purchase
954567,12,2020,purchase
719405,7,2019,purchase
136851,18,2020,sale
580351,26,2019,purchase
555302,14,2019,purchase
785088,19,2020,purchase
263569,10,2020,sale
292093,9,2020,sale
148710,2,2019,sale
503817,24,2020,purchase
634768,30,2019,purchase
434312,15,2020,sale
878903,18,2020,purchase
162577,19,2019,sale
327779,10,2020,sale
125965,10,2019,sale
138579,5,2019,sale
229298,17,2019,sale
576056,7,2019,purchase
503617,29,2020,purchase
551277,5,2019,purchase
975594,7,2020,purchase
832866,30,2019,purchase
120432,19,2020,sale
240528,19,2019,sale
218117,13,2020,sale
933175,12,2019,purchase
981862,20,2019,purchase
250577,5,2020,sale
167199,15,2019,sale
197522,22,2019,sale
405921,4,2019,sale
573226,25,2019,purchase
526765,1,2020,purchase
125965,28,2020,sale
892348,10,2020,purchase
867754,10,2020,purchase
200460,21,2019,sale
275233,19,2019,sale
399418,23,2020,sale
418608,14,2020,sale
506560,19,2019,purchase
123944,20,2020,sale
851565,5,2020,purchase
172147,23,2019,sale
982813,6,2020,purchase
300728,9,2019,sale
168183,3,2020,sale
544247,18,2020,purchase
110781,21,2019,sale
153492,27,2020,sale
911926,7,2020,purchase
630057,28,2020,purchase
154943,14,2019,sale
727819,29,2020,purchase
325082,14,2020,sale
159562,6,2020,sale
159099,17,2019,sale
359475,27,2019,sale
242856,13,2019,sale
131332,21,2019,sale
173131,1,2020,sale
486768,5,2019,sale
887131,16,2020,purchase
401149,3,2019,sale
348986,28,2019,sale
422920,1,2020,sale
224709,7,2020,sale
706241,3,2019,purchase
190481,8,2019,sale
619294,2,2020,purchase
468809,8,2019,sale
234064,28,2019,sale
170004,30,2020,sale
502668,12,2019,purchase
381507,16,2020,sale
105956,1,2019,sale
551000,14,2020,purchase
522403,3,2019,purchase
369957,25,2019,sale
535646,15,2020,purchase
205621,28,2020,sale
174363,8,2019,sale
869017,11,2019,purchase
456575,26,2020,sale
695434,17,2019,purchase
803777,23,2020,purchase
463367,26,2019,sale
347766,25,2020,sale
163390,13,2019,sale
636981,13,2019,purchase
365438,14,2020,sale
610172,12,2020,purchase
781943,22,2019,purchase
706646,4,2019,purchase
247376,14,2019,sale
252705,11,2020,sale
418291,8,2019,sale
347358,20,2020,sale
557998,8,2020,purchase
147823,26,2020,sale
346503,2,2019,sale
998438,24,2020,purchase
211674,19,2020,sale
939383,19,2020,purchase
277395,22,2019,sale
199164,8,2020,sale
133561,30,2019,sale
767927,5,2019,purchase
587119,16,2020,purchase
116163,6,2020,sale
257924,17,2019,sale
359366,20,2019,sale
449130,19,2019,sale
181608,12,2019,sale
857452,11,2019,purchase
903132,30,2019,purchase
478726,15,2019,sale
323712,2,2020,sale
958072,30,2019,purchase
385884,21,2019,sale
526134,11,2019,purchase
367152,4,2019,sale
920456,20,2019,purchase
137043,10,2020,sale
953484,23,2019,purchase
497929,18,2020,sale
613830,10,2019,purchase
707001,16,2020,purchase
707589,9,2019,purchase
736918,6,2020,purchase
710164,1,2020,purchase
270427,24,2020,sale
547748,4,2019,purchase
324334,7,2019,sale
885705,21,2020,purchase
443758,13,2020,sale
232310,27,2019,sale
612267,15,2019,purchase
370947,13,2019,sale
189803,27,2019,sale
400141,16,2019,sale
323553,30,2020,sale
202848,7,2020,sale
576931,6,2019,purchase
128247,12,2019,sale
584957,12,2019,purchase
198589,2,2019,sale
821843,6,2020,purchase
277407,3,2020,sale
187286,24,2020,sale
460774,11,2020,sale
642834,27,2020,purchase
607884,19,2020,purchase
489478,14,2020,sale
207598,28,2019,sale
350177,8,2019,sale
580324,4,2019,purchase
159099,11,2020,sale
309918,9,2020,sale
609649,22,2019,purchase
944796,26,2019,purchase
733371,16,2020,purchase
253623,24,2019,sale
155882,12,2020,sale
298228,17,2020,sale
517464,11,2020,purchase
344912,1,2020,sale
423031,29,2019,sale
783071,9,2019,purchase
900559,3,2019,purchase
359163,27,2019,sale
963331,20,2020,purchase
207707,1,2019,sale
575502,9,2019,purchase
840016,14,2020,purchase
208462,15,2020,sale
205910,5,2020,sale
269412,21,2020,sale
220859,14,2020,sale
313354,25,2020,sale
207598,18,2020,sale
813079,18,2019,purchase
113038,27,2020,sale
308828,30,2020,sale
344934,29,2019,sale
466794,23,2019,sale
394846,23,2020,sale
958498,15,2020,purchase
381995,6,2020,sale
806428,28,2019,purchase
129297,5,2020,sale
553978,6,2019,purchase
679534,17,2020,purchase
412271,3,2019,sale
204761,11,2019,sale
960983,29,2020,purchase
233587,27,2020,sale
967980,6,2020,purchase
102383,2,2019,sale
417377,12,2019,sale
422842,1,2020,sale
277990,30,2019,sale
108811,17,2019,sale
834641,10,2020,purchase
438337,7,2020,sale
390089,15,2019,sale
217804,4,2020,sale
380088,14,2020,sale
520789,15,2019,purchase
670836,27,2019,purchase
204625,8,2019,sale
618984,22,2019,purchase
113304,5,2019,sale
274911,3,2019,sale
234287,7,2019,sale
950965,11,2019,purchase
117055,15,2020,sale
684190,21,2019,purchase
335240,21,2019,sale
253632,2,2019,sale
752029,13,2019,purchase
292093,2,2019,sale
145825,9,2020,sale
257733,3,2019,sale
211788,4,2019,sale
934157,7,2019,purchase
650190,3,2020,purchase
306996,16,2019,sale
333942,8,2019,sale
903567,4,2020,purchase
549399,19,2020,purchase
118197,19,2019,sale
552339,16,2019,purchase
367376,19,2020,sale
470680,7,2019,sale
903215,4,2019,purchase
525708,27,2020,purchase
406721,5,2019,sale
312981,9,2019,sale
576793,15,2019,purchase
403762,11,2019,sale
585263,30,2020,purchase
844245,3,2020,purchase
336298,22,2019,sale
540541,3,2019,purchase
143172,2,2020,sale
279159,22,2020,sale
973074,19,2019,purchase
632683,24,2020,purchase
131097,30,2020,sale
145645,17,2020,sale
388049,28,2020,sale
105158,4,2019,sale
982835,8,2020,purchase
116188,7,2020,sale
571200,26,2019,purchase
880759,10,2020,purchase
579567,26,2019,purchase
588214,26,2019,purchase
969291,13,2019,purchase
101814,29,2020,sale
691020,26,2020,purchase
851565,10,2019,purchase
422842,14,2019,sale
494681,28,2019,sale
184458,6,2020,sale
344934,1,2020,sale
332042,26,2020,sale
332938,26,2020,sale
605545,29,2019,purchase
836145,17,2020,purchase
238217,4,2020,sale
466094,13,2020,sale
377702,3,2020,sale
288055,2,2020,sale
150495,27,2019,sale
500583,10,2020,purchase
623357,21,2020,purchase
387865,28,2020,sale
298392,2,2019,sale
485125,26,2020,sale
992187,15,2020,purchase
192805,20,2019,sale
431579,7,2020,sale
544129,8,2019,purchase
749341,18,2020,purchase
516450,15,2020,purchase
390824,11,2020,sale
208462,25,2019,sale
489478,6,2019,sale
838597,19,2019,purchase
532145,2,2019,purchase
700629,1,2020,purchase
150240,8,2020,sale
318793,30,2019,sale
396923,6,2019,sale
501572,30,2020,purchase
724606,4,2019,purchase
466092,7,2019,sale
419431,11,2019,sale
240624,9,2019,sale
261661,14,2019,sale
302791,11,2020,sale
938081,20,2020,purchase
752736,29,2020,purchase
179663,9,2020,sale
574699,1,2020,purchase
633871,5,2020,purchase
379754,15,2019,sale
108861,6,2020,sale
668534,15,2019,purchase
230946,10,2020,sale
739627,14,2019,purchase
344251,8,2020,sale
867718,2,2019,purchase
115719,23,2019,sale
902240,20,2020,purchase
475791,8,2020,sale
381226,3,2019,sale
349302,20,2019,sale
214892,26,2020,sale
389967,20,2019,sale
358517,14,2020,sale
292414,26,2020,sale
909665,6,2020,purchase
377860,20,2019,sale
585263,22,2019,purchase
244227,9,2019,sale
372328,24,2019,sale
725449,19,2020,purchase
196439,20,2020,sale
863424,22,2019,purchase
398124,6,2019,sale
609875,5,2020,purchase
416467,25,2019,sale
581254,11,2020,purchase
700958,8,2019,purchase
228549,23,2020,sale
455596,10,2019,sale
434596,30,2020,sale
396473,17,2020,sale
579207,19,2020,purchase
251104,8,2019,sale
494338,2,2019,sale
582846,6,2019,purchase
232310,26,2020,sale
659988,3,2019,purchase
864969,26,2019,purchase
925041,8,2019,purchase
102093,21,2020,sale
398309,4,2020,sale
219758,3,2019,sale
811969,26,2020,purchase
422920,25,2019,sale
252916,13,2020,sale
454501,27,2019,sale
193458,7,2020,sale
277593,27,2019,sale
708641,25,2019,purchase
213205,22,2019,sale
415364,22,2019,sale
957293,14,2020,purchase
414645,19,2020,sale
290716,19,2020,sale
232634,30,2019,sale
458333,17,2020,sale
188731,14,2020,sale
958072,15,2020,purchase
531427,29,2019,purchase
367533,13,2020,sale
129445,26,2020,sale
242642,30,2019,sale
847388,2,2020,purchase
442241,29,2019,sale
343722,26,2019,sale
130493,2,2019,sale
259992,15,2020,sale
205621,21,2019,sale
194574,30,2020,sale
466092,30,2020,sale
269275,19,2020,sale
462064,18,2019,sale
170069,8,2020,sale
714756,29,2020,purchase
813703,20,2020,purchase
362221,3,2020,sale
781533,13,2020,purchase
246401,27,2019,sale
696638,10,2020,purchase
846840,27,2020,purchase
533378,2,2019,purchase
706995,13,2019,purchase
477084,17,2020,sale
340215,5,2020,sale
293885,23,2020,sale
628614,17,2019,purchase
724942,4,2019,purchase
300927,20,2020,sale
277429,15,2019,sale
788248,11,2019,purchase
495589,28,2019,sale
111636,21,2019,sale
364008,12,2020,sale
131865,6,2020,sale
868346,7,2020,purchase
295105,13,2019,sale
266955,21,2019,sale
277395,14,2020,sale
248390,17,2019,sale
534659,9,2020,purchase
435398,15,2020,sale
928297,25,2019,purchase
330627,16,2019,sale
816884,21,2020,purchase
275545,9,2020,sale
332042,16,2019,sale
405921,5,2020,sale
305674,11,2019,sale
913522,26,2020,purchase
506216,16,2019,purchase
313192,28,2019,sale
313439,28,2020,sale
263615,18,2020,sale
185802,17,2019,sale
102568,13,2019,sale
809247,25,2020,purchase
853741,21,2020,purchase
451337,18,2019,sale
982834,1,2020,purchase
137938,28,2019,sale
292615,11,2020,sale
577322,6,2020,purchase
382817,24,2020,sale
803239,22,2020,purchase
943080,20,2020,purchase
942273,3,2020,purchase
910211,25,2019,purchase
873093,25,2019,purchase
219025,12,2019,sale
439126,6,2020,sale
650281,5,2020,purchase
472915,1,2019,sale
144352,24,2019,sale
442945,15,2019,sale
918133,21,2019,purchase
828231,5,2019,purchase
164320,28,2020,sale
308643,24,2020,sale
533378,13,2020,purchase
277622,13,2019,sale
370314,11,2019,sale
379112,27,2020,sale
323141,10,2019,sale
895191,4,2019,purchase
631633,4,2020,purchase
840016,9,2019,purchase
365270,11,2019,sale
568211,23,2020,purchase
562010,25,2019,purchase
849822,24,2020,purchase
296532,26,2020,sale
327129,20,2019,sale
233683,16,2020,sale
111034,7,2019,sale
396923,5,2020,sale
924376,9,2020,purchase
496506,12,2019,sale
698233,5,2019,purchase
446016,25,2020,sale
884139,7,2020,purchase
825732,28,2020,purchase
842848,10,2019,purchase
273543,10,2020,sale
786483,14,2019,purchase
355826,18,2020,sale
339066,10,2019,sale
378983,27,2020,sale
266250,8,2020,sale
834301,7,2019,purchase
903234,2,2019,purchase
484513,25,2020,sale
706646,22,2020,purchase
268533,23,2019,sale
672191,6,2020,purchase
288299,3,2019,sale
377702,18,2019,sale
762606,26,2019,purchase
198767,8,2019,sale
719484,9,2020,purchase
409630,11,2019,sale
349302,4,2020,sale
861469,9,2020,purchase
457875,9,2019,sale
327070,21,2020,sale
651255,17,2019,purchase
330089,23,2020,sale
110493,12,2020,sale
232083,14,2019,sale
697829,13,2019,purchase
271106,6,2020,sale
